rank,Uni,count,n_faculty
1,Univ. of California - San Diego,2.7,5
2,University of Massachusetts Amherst,2.6,5
3,Massachusetts Institute of Technology,2.3,3
3,Michigan State University,2.3,4
5,Purdue University,2.1,3
5,Yale University,2.1,2
7,University of Wisconsin - Madison,1.9,1
8,Carnegie Mellon University,1.7,4
8,Rutgers University,1.7,3
8,Univ. of California - Davis,1.7,2
8,University of Southern California,1.7,2
8,University of Washington,1.7,1
13,University of Chicago,1.6,2
13,University of Maryland - College Park,1.6,3
13,University of Texas at Austin,1.6,2
16,Cornell University,1.5,2
16,Portland State University,1.5,1
16,Univ. of California - Berkeley,1.5,1
16,University of Minnesota,1.5,2
16,University of Pennsylvania,1.5,2
21,Georgia Institute of Technology,1.4,2
21,Univ. of California - Irvine,1.4,2
23,Clemson University,1.3,1
23,Dartmouth College,1.3,2
23,Florida State University,1.3,1
23,Northwestern University,1.3,1
23,Ohio State University,1.3,1
23,Princeton University,1.3,1
23,Rice University,1.3,1
23,Temple University,1.3,1
23,Univ. of California - Merced,1.3,1
23,Univ. of Illinois at Urbana-Champaign,1.3,1
23,University of Guelph,1.3,1
23,University of South Carolina,1.3,1
23,University of South Florida,1.3,1
23,University of Toronto,1.3,1
23,University of Waterloo,1.3,1
