rank,Uni,count,n_faculty
1,University of Michigan,3.1,4
2,Univ. of California - San Diego,2.8,1
3,University at Buffalo,2.5,5
4,University of Minnesota,2.4,1
5,Purdue University,1.9,3
5,Univ. of Illinois at Urbana-Champaign,1.9,1
5,University of Massachusetts Amherst,1.9,4
8,Dartmouth College,1.8,2
8,Princeton University,1.8,1
8,University of Southern California,1.8,2
8,Yale University,1.8,1
12,Massachusetts Institute of Technology,1.7,3
12,Michigan State University,1.7,2
12,University of Washington,1.7,4
15,Ohio State University,1.6,1
16,Carnegie Mellon University,1.5,2
16,North Carolina State University,1.5,1
16,Rutgers University,1.5,1
16,Stony Brook University,1.5,3
16,Univ. of California - Berkeley,1.5,2
16,Univ. of California - Merced,1.5,2
16,University of Chicago,1.5,2
16,University of Wisconsin - Madison,1.5,1
24,Florida State University,1.4,1
25,Clemson University,1.3,1
25,Cornell University,1.3,1
25,Northwestern University,1.3,1
25,Temple University,1.3,2
25,Univ. of California - Los Angeles,1.3,1
25,Univ. of California - Riverside,1.3,1
25,University of Connecticut,1.3,1
25,University of North Carolina,1.3,1
25,University of South Carolina,1.3,1
25,University of Texas at Austin,1.3,1
