rank,Uni,count,n_faculty
1,Univ. of California - San Diego,3.4,1
2,University of Minnesota,3.0,5
3,Northwestern University,2.6,2
3,Univ. of California - Irvine,2.6,3
5,University of Michigan,2.5,5
6,Clemson University,2.3,1
7,Stony Brook University,2.2,5
7,University of Colorado Boulder,2.2,4
9,University at Buffalo,2.1,4
10,Purdue University,1.8,4
10,Univ. of California - Berkeley,1.8,3
12,Michigan State University,1.7,1
13,University of Massachusetts Amherst,1.6,3
14,North Carolina State University,1.5,1
14,Univ. of Illinois at Urbana-Champaign,1.5,2
14,University of Chicago,1.5,2
14,University of Maryland - College Park,1.5,2
14,University of North Carolina,1.5,2
14,University of South Carolina,1.5,3
14,University of Texas at Austin,1.5,1
14,University of Wisconsin - Madison,1.5,2
22,George Mason University,1.4,2
22,Ohio State University,1.4,2
22,Pennsylvania State University,1.4,2
22,Univ. of California - Davis,1.4,2
26,Dartmouth College,1.3,1
26,Massachusetts Institute of Technology,1.3,1
26,Princeton University,1.3,1
26,Rutgers University,1.3,2
26,Simon Fraser University,1.3,1
26,Stanford University,1.3,2
26,Stevens Institute of Technology,1.3,1
26,University of Illinois at Chicago,1.3,1
26,University of Texas at Arlington,1.3,1
