rank,Uni,count,n_faculty
1,Johns Hopkins University,7.7,5
2,University of Washington,6.8,5
3,Stanford University,6.5,4
4,University of Pennsylvania,5.9,6
5,University of Texas at Dallas,5.1,3
6,Cornell University,4.5,5
7,Carnegie Mellon University,4.2,6
8,University of Maryland - College Park,4.0,6
9,University of Texas at Austin,3.8,3
10,University of Michigan,3.6,4
10,University of Toronto,3.6,4
12,University of Illinois at Chicago,3.3,2
13,University of Alberta,3.2,3
14,Massachusetts Institute of Technology,3.1,4
15,Columbia University,3.0,3
15,George Washington University,3.0,2
15,Oregon State University,3.0,1
15,University of Utah,3.0,2
19,University of Massachusetts Amherst,2.8,3
20,McGill University,2.7,2
21,CUNY,2.5,2
22,Simon Fraser University,2.4,1
22,Stony Brook University,2.4,2
24,Pennsylvania State University,2.3,2
24,University of British Columbia,2.3,3
26,Texas A&M University,2.2,1
26,University of Pittsburgh,2.2,2
26,University of Rochester,2.2,2
26,Yale University,2.2,1
30,New York University,2.1,3
30,Univ. of Illinois at Urbana-Champaign,2.1,2
30,University of Houston,2.1,1
