rank,Uni,count,n_faculty
1,University of Alberta,9.1,13
2,Univ. of California - Los Angeles,8.0,7
3,Carnegie Mellon University,5.6,7
4,University of Massachusetts Amherst,5.5,8
5,University of Waterloo,5.3,9
6,Cornell University,5.1,7
7,New Mexico State University,4.4,2
8,Harvard University,4.3,5
9,University of Toronto,4.1,8
10,University of Pittsburgh,3.9,3
11,University of Maryland - College Park,3.8,6
12,University of Texas at Austin,3.7,2
13,Massachusetts Institute of Technology,3.3,5
13,Simon Fraser University,3.3,3
15,University of Texas at Dallas,3.1,5
16,Rensselaer Polytechnic Institute,3.0,1
16,Rutgers University,3.0,3
18,University of Michigan,2.8,3
19,Georgia Institute of Technology,2.7,4
19,Pennsylvania State University,2.7,3
19,Univ. of Illinois at Urbana-Champaign,2.7,4
19,University of British Columbia,2.7,3
19,University of Washington,2.7,5
19,Virginia Tech,2.7,2
25,Iowa State University,2.6,2
25,Northwestern University,2.6,3
27,Columbia University,2.5,3
27,Purdue University,2.5,3
27,Texas A&M University,2.5,3
30,Brigham Young University,2.4,4
30,Univ. of California - Irvine,2.4,4
