rank,Uni,count,n_faculty
1,University of Michigan,6.1,10
2,Univ. of Illinois at Urbana-Champaign,4.8,9
3,Massachusetts Institute of Technology,3.0,5
4,Stanford University,2.8,4
5,Cornell University,2.6,5
5,Texas A&M University,2.6,3
5,University of British Columbia,2.6,3
5,University of Wisconsin - Madison,2.6,4
9,University of Texas at Austin,2.5,3
9,University of Washington,2.5,2
11,Columbia University,2.4,6
12,Pennsylvania State University,2.2,4
13,University of Rochester,2.0,4
13,Yale University,2.0,1
15,Carnegie Mellon University,1.9,3
15,University of Chicago,1.9,3
17,Duke University,1.8,2
17,Georgia Institute of Technology,1.8,3
17,Purdue University,1.8,2
17,Univ. of California - San Diego,1.8,3
17,University of Utah,1.8,3
22,Ohio State University,1.7,2
22,University of Maryland - College Park,1.7,2
22,University of Toronto,1.7,2
22,University of Virginia,1.7,2
26,University of Pittsburgh,1.6,3
27,Simon Fraser University,1.5,1
27,University of Massachusetts Amherst,1.5,1
27,University of Michigan-Dearborn,1.5,1
30,Arizona State University,1.3,1
30,College of William and Mary,1.3,1
30,Indiana University,1.3,1
30,North Carolina State University,1.3,1
30,Rice University,1.3,1
30,Stony Brook University,1.3,1
30,Univ. of California - Riverside,1.3,1
30,Univ. of California - Santa Barbara,1.3,2
30,University of Southern California,1.3,1
