rank,Uni,count,n_faculty
1,Carnegie Mellon University,14.0,26
2,University of Washington,9.0,19
3,University of Toronto,8.0,10
4,Georgia Institute of Technology,6.8,13
5,University of Michigan,6.1,13
6,University of Chicago,5.5,9
7,Univ. of California - Irvine,5.4,9
8,Univ. of California - San Diego,5.0,13
9,Stanford University,4.9,6
10,Northeastern University,4.5,10
11,Massachusetts Institute of Technology,4.1,6
12,Rochester Institute of Technology,3.8,6
13,Univ. of California - Berkeley,3.7,7
13,University of Massachusetts Amherst,3.7,8
15,Harvard University,3.2,5
16,University of Colorado Boulder,3.1,9
16,University of Maryland - College Park,3.1,4
16,University of Minnesota,3.1,5
19,Univ. of California - Santa Cruz,2.9,6
19,University of British Columbia,2.9,3
21,Columbia University,2.8,3
22,Purdue University,2.7,5
23,Northwestern University,2.6,6
23,Univ. of Illinois at Urbana-Champaign,2.6,7
23,University of Waterloo,2.6,3
26,Rutgers University,2.5,1
27,Stony Brook University,2.4,2
27,University of Utah,2.4,4
29,Cornell University,2.3,4
29,Indiana University,2.3,5
29,Univ. of California - Santa Barbara,2.3,3
29,University of Calgary,2.3,4
29,University of Manitoba,2.3,3
