rank,Uni,count,n_faculty
1,Univ. of Illinois at Urbana-Champaign,3.0,4
2,Massachusetts Institute of Technology,2.8,7
3,University of Massachusetts Amherst,2.6,3
4,Purdue University,2.3,4
5,Univ. of California - Los Angeles,2.0,3
6,Michigan State University,1.8,2
6,University of Southern California,1.8,2
8,University of Illinois at Chicago,1.7,2
8,University of Michigan,1.7,3
8,University of Minnesota,1.7,3
11,Univ. of California - Berkeley,1.6,1
11,University of Wisconsin - Madison,1.6,1
13,North Carolina State University,1.5,1
13,Univ. of California - Davis,1.5,2
13,Univ. of California - Merced,1.5,1
13,Yale University,1.5,3
17,Carnegie Mellon University,1.4,2
17,Univ. of California - San Diego,1.4,2
19,Arizona State University,1.3,1
19,Clemson University,1.3,1
19,Colorado School of Mines,1.3,1
19,Cornell University,1.3,1
19,Dartmouth College,1.3,1
19,NJIT,1.3,1
19,Northeastern University,1.3,1
19,Pennsylvania State University,1.3,1
19,Rice University,1.3,1
19,Rutgers University,1.3,2
19,Stanford University,1.3,1
19,Stony Brook University,1.3,1
19,Syracuse University,1.3,1
19,UCCS,1.3,1
19,Univ. of California - Riverside,1.3,1
19,University of Utah,1.3,1
