rank,Uni,count,n_faculty
1,Stony Brook University,2.8,2
2,University of Maryland - College Park,2.5,4
3,Ohio State University,2.2,1
4,University of Utah,2.1,4
5,University of Minnesota,2.0,1
6,University of Washington,1.9,1
7,Georgia Institute of Technology,1.8,2
8,Harvard University,1.6,1
8,University of British Columbia,1.6,1
10,Clemson University,1.5,3
10,New York University,1.5,2
10,Northwestern University,1.5,1
10,Simon Fraser University,1.5,1
10,University of Florida,1.5,2
10,University of Wisconsin - Madison,1.5,1
10,Virginia Tech,1.5,2
17,UNC - Charlotte,1.4,2
17,University of Chicago,1.4,2
17,University of Toronto,1.4,3
20,Brown University,1.3,1
20,North Carolina State University,1.3,1
20,Texas A&M University,1.3,1
20,Univ. of California - Santa Barbara,1.3,1
20,University of North Carolina,1.3,2
25,Arizona State University,1.2,2
25,Kent State University,1.2,1
25,Purdue University,1.2,1
25,Univ. of Maryland - Baltimore County,1.2,1
25,University of Notre Dame,1.2,1
25,University of Pittsburgh,1.2,1
25,University of Victoria,1.2,1
25,University of Waterloo,1.2,1
25,Utah State University,1.2,1
