rank,Uni,count,n_faculty
1,Univ. of California - San Diego,4.1,7
2,University of Michigan,3.9,6
3,Duke University,3.4,3
3,University of Central Florida,3.4,6
5,Northeastern University,2.9,4
6,Washington State University,2.8,3
7,University of Texas at Austin,2.7,1
8,University of Notre Dame,2.6,4
9,Univ. of California - Santa Barbara,2.5,2
10,Univ. of California - Davis,2.4,2
11,Pennsylvania State University,2.3,3
11,Univ. of California - Irvine,2.3,3
11,Univ. of California - Los Angeles,2.3,1
11,Univ. of Illinois at Urbana-Champaign,2.3,4
11,University of Pittsburgh,2.3,1
16,Northwestern University,2.2,2
17,Georgia Institute of Technology,2.1,2
18,Texas A&M University,2.0,2
18,Univ. of California - Riverside,2.0,2
18,University of Washington,2.0,1
21,Arizona State University,1.8,2
21,University at Buffalo,1.8,1
21,Yale University,1.8,2
24,Syracuse University,1.7,3
24,Univ. of California - Santa Cruz,1.7,2
26,Cornell University,1.6,2
26,Stanford University,1.6,6
28,Kansas State University,1.5,1
28,Massachusetts Institute of Technology,1.5,2
28,University of Utah,1.5,1
28,Washington University in St. Louis,1.5,2
