rank,Uni,count,n_faculty
1,Georgia Institute of Technology,2.9,6
2,University of Utah,2.5,3
3,Illinois Institute of Technology,2.3,2
4,Univ. of Illinois at Urbana-Champaign,2.2,5
5,University of Massachusetts Amherst,2.1,3
6,University of Michigan,2.0,2
6,University of Minnesota,2.0,3
8,Colorado School of Mines,1.9,2
8,Colorado State University,1.9,2
8,George Washington University,1.9,2
8,North Carolina State University,1.9,3
8,University of Tennessee,1.9,2
13,Augusta University,1.8,1
13,University of Pittsburgh,1.8,1
13,Washington University in St. Louis,1.8,1
16,Northeastern University,1.7,2
16,Northwestern University,1.7,2
16,University of Chicago,1.7,2
16,Virginia Tech,1.7,2
20,University at Buffalo,1.6,2
20,University of Arizona,1.6,2
22,Johns Hopkins University,1.5,1
22,Purdue University,1.5,1
22,Stanford University,1.5,2
22,University of Delaware,1.5,2
22,Western Michigan University,1.5,1
27,University of Virginia,1.4,2
28,Auburn University,1.3,1
28,Carnegie Mellon University,1.3,1
28,Florida State University,1.3,1
28,Louisiana State University,1.3,1
28,Michigan Technological University,1.3,1
28,Ohio State University,1.3,2
28,Rutgers University,1.3,1
28,Simon Fraser University,1.3,1
28,UCCS,1.3,1
28,Univ. of California - Santa Cruz,1.3,2
28,University of Nevada,1.3,1
28,University of Notre Dame,1.3,1
28,University of Oregon,1.3,1
28,University of Texas at Arlington,1.3,1
