rank,Uni,count,n_faculty
1,Stanford University,4.9,8
2,Massachusetts Institute of Technology,4.0,4
3,Texas A&M University,2.8,3
3,University of Toronto,2.8,4
5,Carnegie Mellon University,2.4,4
6,Cornell University,2.3,2
7,Univ. of California - Berkeley,2.2,3
7,Univ. of California - San Diego,2.2,2
7,University of British Columbia,2.2,3
7,University of Washington,2.2,1
11,Simon Fraser University,2.0,2
12,Princeton University,1.9,2
13,Columbia University,1.8,2
14,University of Maryland - College Park,1.7,2
14,University of Waterloo,1.7,2
16,Harvard University,1.6,1
16,Ohio State University,1.6,1
16,University of Massachusetts Amherst,1.6,2
16,University of Texas at Austin,1.6,3
20,Concordia University,1.5,1
20,Georgia Institute of Technology,1.5,1
20,Johns Hopkins University,1.5,1
20,New York University,1.5,2
20,Univ. of California - Davis,1.5,1
20,University of Southern California,1.5,1
26,California Institute of Technology,1.3,1
26,Dartmouth College,1.3,1
26,Northwestern University,1.3,1
26,Oregon State University,1.3,1
30,Brown University,1.2,1
30,College of William and Mary,1.2,1
30,McGill University,1.2,1
30,Pennsylvania State University,1.2,1
30,Rice University,1.2,1
30,University of Florida,1.2,1
30,Washington University in St. Louis,1.2,1
