rank,Uni,count,n_faculty
1,Massachusetts Institute of Technology,4.3,6
2,University of Toronto,3.8,4
3,Univ. of California - San Diego,3.7,5
4,Univ. of California - Santa Barbara,3.3,2
5,Carnegie Mellon University,2.7,3
5,University of Pennsylvania,2.7,2
7,New York University,2.6,2
8,George Mason University,2.5,4
8,Stanford University,2.5,3
10,California Institute of Technology,2.3,2
10,Simon Fraser University,2.3,3
12,Univ. of California - Irvine,2.2,1
13,University of Washington,2.1,3
14,Ohio State University,2.0,1
14,University of Utah,2.0,2
16,Dartmouth College,1.9,1
16,Univ. of California - Davis,1.9,2
16,Yale University,1.9,3
19,University of British Columbia,1.8,3
19,University of Maryland - College Park,1.8,3
21,Purdue University,1.7,1
22,Brigham Young University,1.6,3
22,Univ. of California - Berkeley,1.6,3
24,Clemson University,1.5,1
24,Cornell University,1.5,2
24,NJIT,1.5,1
24,Texas A&M University,1.5,2
24,University of Montreal,1.5,1
24,University of Waterloo,1.5,1
30,Boston University,1.4,2
30,Washington University in St. Louis,1.4,1
