rank,Uni,count,n_faculty
1,Univ. of Illinois at Urbana-Champaign,3.3,3
2,University of Utah,3.1,6
3,North Carolina State University,2.6,4
3,Univ. of California - Riverside,2.6,3
5,Purdue University,2.5,2
6,Rice University,2.2,1
7,Georgia Institute of Technology,1.9,3
7,Virginia Tech,1.9,3
9,Augusta University,1.8,1
10,Univ. of California - San Diego,1.7,2
10,University of Maryland - College Park,1.7,2
10,University of Southern California,1.7,3
10,University of Wisconsin - Madison,1.7,2
14,Ohio State University,1.6,1
14,Pennsylvania State University,1.6,2
14,Stanford University,1.6,2
14,Univ. of California - Berkeley,1.6,2
14,Univ. of California - Irvine,1.6,3
14,University of Arizona,1.6,2
14,University of Michigan,1.6,5
21,Florida State University,1.5,2
21,Illinois Institute of Technology,1.5,3
21,Louisiana State University,1.5,1
21,Old Dominion University,1.5,1
21,University of Tennessee,1.5,1
21,Vanderbilt University,1.5,1
27,Northwestern University,1.4,2
27,Univ. of California - Santa Cruz,1.4,2
27,University of Chicago,1.4,1
30,Johns Hopkins University,1.3,1
30,McGill University,1.3,1
30,Oregon State University,1.3,1
30,UCCS,1.3,1
30,Univ. of California - Merced,1.3,1
30,University of Delaware,1.3,1
30,University of Houston,1.3,1
30,University of New Mexico,1.3,1
30,University of Pittsburgh,1.3,1
30,University of Texas at Arlington,1.3,1
30,University of Virginia,1.3,1
