rank,Uni,count,n_faculty
1,Georgia Institute of Technology,3.0,6
2,North Carolina State University,2.5,3
3,University of Chicago,2.1,3
4,Rice University,2.0,1
4,University of Maryland - College Park,2.0,2
6,George Washington University,1.7,1
6,Illinois Institute of Technology,1.7,1
6,University of Oregon,1.7,2
6,University of Pittsburgh,1.7,2
6,University of Texas at Arlington,1.7,2
11,Rutgers University,1.6,2
11,Univ. of California - Merced,1.6,1
11,University of Minnesota,1.6,3
11,University of Utah,1.6,2
15,Michigan Technological University,1.5,1
15,Ohio State University,1.5,3
15,Pennsylvania State University,1.5,2
15,Texas State University,1.5,1
15,Univ. of California - Riverside,1.5,1
20,Purdue University,1.4,2
20,Univ. of California - Berkeley,1.4,2
20,University of Hawaii at Manoa,1.4,2
20,University of Tennessee,1.4,1
20,University of Virginia,1.4,2
20,Virginia Tech,1.4,2
20,Washington State University,1.4,1
27,IUPUI,1.3,1
27,Indiana University,1.3,1
27,Missouri S&T,1.3,1
27,Stanford University,1.3,1
27,UCCS,1.3,1
27,Univ. of California - Los Angeles,1.3,1
27,Univ. of Illinois at Urbana-Champaign,1.3,1
27,University of Michigan,1.3,1
27,University of Notre Dame,1.3,1
27,University of Texas at Dallas,1.3,1
27,University of Toronto,1.3,1
