rank,Uni,count,n_faculty
1,Univ. of Illinois at Urbana-Champaign,2.7,6
2,University of Utah,2.5,5
3,Purdue University,2.3,5
4,University of Delaware,2.2,2
5,Augusta University,2.1,1
6,Georgia Institute of Technology,2.0,4
6,University of New Mexico,2.0,2
6,University of Pittsburgh,2.0,2
9,North Carolina State University,1.9,4
9,Univ. of California - Berkeley,1.9,3
11,Northwestern University,1.8,2
11,Ohio State University,1.8,3
11,Univ. of California - Santa Cruz,1.8,3
14,Stanford University,1.7,3
14,Vanderbilt University,1.7,1
16,Pennsylvania State University,1.6,2
17,Colorado State University,1.5,1
17,Indiana University,1.5,1
17,Rice University,1.5,1
17,Simon Fraser University,1.5,2
21,Texas State University,1.4,2
21,University of Arizona,1.4,2
23,Colorado School of Mines,1.3,1
23,Columbia University,1.3,1
23,Florida State University,1.3,1
23,IUPUI,1.3,1
23,NJIT,1.3,1
23,New Mexico State University,1.3,1
23,Princeton University,1.3,1
23,Univ. of California - Merced,1.3,1
23,University of Chicago,1.3,1
23,University of North Carolina,1.3,1
23,University of Notre Dame,1.3,1
23,University of Tennessee,1.3,1
23,University of Texas at Arlington,1.3,1
