rank,Uni,count,n_faculty
1,Washington University in St. Louis,3.0,4
2,Univ. of Illinois at Urbana-Champaign,2.8,5
3,University of North Carolina,2.7,2
3,University of Pennsylvania,2.7,2
5,Univ. of California - Berkeley,2.2,2
5,University of Michigan,2.2,1
7,Boston University,1.5,2
7,Florida Atlantic University,1.5,1
7,University of Central Florida,1.5,1
7,University of Waterloo,1.5,1
11,Carnegie Mellon University,1.3,1
11,George Washington University,1.3,1
11,Kansas State University,1.3,1
11,Northeastern University,1.3,1
11,University of Pittsburgh,1.3,1
11,Vanderbilt University,1.3,1
17,College of William and Mary,1.2,1
17,Florida International University,1.2,1
17,Massachusetts Institute of Technology,1.2,1
17,Michigan State University,1.2,1
17,NJIT,1.2,1
17,Oregon State University,1.2,1
17,Univ. of Maryland - Baltimore County,1.2,1
17,University of Arkansas,1.2,1
17,University of Chicago,1.2,1
17,University of Connecticut,1.2,1
17,University of Kansas,1.2,1
17,University of Minnesota,1.2,1
17,University of Texas at Austin,1.2,1
17,University of Texas at Dallas,1.2,1
