rank,Uni,count,n_faculty
1,Washington University in St. Louis,5.9,4
2,University of North Carolina,3.6,2
3,Michigan State University,2.6,3
4,Iowa State University,2.3,3
4,Univ. of Illinois at Urbana-Champaign,2.3,2
6,Carnegie Mellon University,2.0,2
6,University of British Columbia,2.0,1
6,University of Pennsylvania,2.0,3
6,University of Texas at Dallas,2.0,1
6,Vanderbilt University,2.0,6
11,Univ. of California - Berkeley,1.8,2
12,University of Iowa,1.6,1
12,University of Pittsburgh,1.6,3
12,University of Virginia,1.6,2
15,Duke University,1.5,1
15,George Mason University,1.5,1
15,Ohio State University,1.5,2
15,University of Nebraska,1.5,2
15,Wayne State University,1.5,1
20,College of William and Mary,1.3,1
20,Florida Atlantic University,1.3,1
20,Florida State University,1.3,1
20,Georgia Institute of Technology,1.3,1
20,Northwestern University,1.3,1
20,Ontario Tech University,1.3,1
20,Stony Brook University,1.3,1
20,Univ. of California - Los Angeles,1.3,1
20,Univ. of California - Riverside,1.3,1
20,University of Connecticut,1.3,1
20,University of New Mexico,1.3,1
20,University of Texas at Austin,1.3,1
20,University of Waterloo,1.3,1
