rank,Uni,count,n_faculty
1,Carnegie Mellon University,2.8,4
2,University of Michigan,2.1,4
3,California Institute of Technology,2.0,1
3,University of Massachusetts Amherst,2.0,4
5,Duke University,1.9,2
6,Georgia Institute of Technology,1.8,2
6,Massachusetts Institute of Technology,1.8,2
8,Univ. of California - San Diego,1.7,3
8,Univ. of California - Santa Cruz,1.7,2
8,University of Washington,1.7,3
11,Northeastern University,1.6,2
11,Pennsylvania State University,1.6,1
13,Johns Hopkins University,1.5,1
13,Univ. of California - Riverside,1.5,2
13,University of Waterloo,1.5,1
16,Northwestern University,1.4,1
16,Princeton University,1.4,2
16,University of Minnesota,1.4,2
19,Binghamton University,1.3,1
19,Case Western Reserve University,1.3,1
19,Columbia University,1.3,1
19,Emory University,1.3,1
19,North Carolina State University,1.3,1
19,Oregon State University,1.3,1
19,Univ. of California - Merced,1.3,1
19,Univ. of Illinois at Urbana-Champaign,1.3,1
19,University of Georgia,1.3,2
19,University of Pittsburgh,1.3,1
19,University of Texas at Arlington,1.3,1
19,University of Toronto,1.3,1
19,University of Wisconsin - Madison,1.3,1
