rank,Uni,count,n_faculty
1,Univ. of Illinois at Urbana-Champaign,2.3,4
2,Univ. of California - San Diego,2.1,2
3,Pennsylvania State University,2.0,1
4,Carnegie Mellon University,1.8,1
4,Duke University,1.8,1
4,Univ. of California - Los Angeles,1.8,3
4,University of Maryland - College Park,1.8,2
8,Princeton University,1.6,1
9,UCCS,1.5,1
10,Brown University,1.3,1
10,Columbia University,1.3,1
10,Emory University,1.3,1
10,Georgia Institute of Technology,1.3,1
10,Michigan State University,1.3,1
10,Stanford University,1.3,1
10,Univ. of California - Riverside,1.3,1
10,Univ. of California - Santa Barbara,1.3,2
10,University of Central Florida,1.3,1
10,University of Delaware,1.3,1
10,University of Florida,1.3,1
10,University of Notre Dame,1.3,1
22,Indiana University,1.2,1
22,Massachusetts Institute of Technology,1.2,1
22,Purdue University,1.2,1
22,University of Missouri,1.2,1
22,University of Victoria,1.2,1
22,Virginia Tech,1.2,1
28,Northeastern University,1.1,1
