rank,Uni,count,n_faculty
1,Univ. of California - Berkeley,4.0,1
2,New York University,3.5,4
3,Carnegie Mellon University,2.8,3
3,Univ. of California - Los Angeles,2.8,2
5,University of Washington,2.7,2
6,University of Texas at Austin,2.5,2
7,Johns Hopkins University,2.3,2
8,University of Maryland - College Park,2.2,4
9,Columbia University,2.1,2
10,Cornell University,2.0,2
10,Univ. of California - San Diego,2.0,1
12,Massachusetts Institute of Technology,1.9,1
13,University of Waterloo,1.8,1
14,Boston University,1.7,2
14,Brown University,1.7,2
14,Florida State University,1.7,1
17,Stanford University,1.6,1
17,Univ. of California - Santa Barbara,1.6,1
17,Yale University,1.6,2
20,Northeastern University,1.5,2
20,Purdue University,1.5,2
20,Univ. of California - Davis,1.5,1
20,Univ. of Illinois at Urbana-Champaign,1.5,1
20,University of Connecticut,1.5,1
20,University of Virginia,1.5,1
26,Arizona State University,1.3,1
26,Florida Atlantic University,1.3,1
26,Harvard University,1.3,1
26,Northwestern University,1.3,1
26,Oregon State University,1.3,1
26,Portland State University,1.3,1
26,Stony Brook University,1.3,1
26,Univ. of California - Irvine,1.3,1
26,University of Pennsylvania,1.3,1
26,University of Rochester,1.3,1
26,Virginia Commonwealth University,1.3,1
