rank,Uni,count,n_faculty
1,Carnegie Mellon University,4.2,2
2,Univ. of Illinois at Urbana-Champaign,3.8,1
3,University of Washington,3.4,2
4,Johns Hopkins University,3.1,2
5,Purdue University,2.5,2
6,Cornell University,2.4,2
6,Univ. of California - Los Angeles,2.4,2
8,Univ. of California - Santa Barbara,2.3,1
9,Northeastern University,2.1,1
9,University of Texas at Austin,2.1,2
11,Univ. of California - San Diego,2.0,2
12,Georgia Institute of Technology,1.8,2
13,Oregon State University,1.7,1
13,University of Connecticut,1.7,3
15,Massachusetts Institute of Technology,1.6,1
15,Stony Brook University,1.6,1
15,University of Maryland - College Park,1.6,2
15,Yale University,1.6,2
19,California Institute of Technology,1.5,1
19,Univ. of California - Berkeley,1.5,2
19,University of Wisconsin - Milwaukee,1.5,1
22,Brown University,1.3,1
22,Duke University,1.3,1
22,Florida Atlantic University,1.3,1
22,George Mason University,1.3,1
22,George Washington University,1.3,1
22,Georgetown University,1.3,1
22,New York University,1.3,1
22,Portland State University,1.3,1
22,Stanford University,1.3,1
22,Univ. of California - Irvine,1.3,1
22,University of Oklahoma,1.3,1
22,University of Pennsylvania,1.3,2
