rank,Uni,count,n_faculty
1,University of Waterloo,5.2,7
2,Duke University,4.8,5
3,Univ. of California - Berkeley,4.1,7
4,University of Wisconsin - Madison,3.9,7
5,Univ. of California - San Diego,3.8,4
6,Massachusetts Institute of Technology,3.7,4
7,Univ. of California - Irvine,3.1,3
8,Cornell University,2.8,1
8,University of Chicago,2.8,5
10,Univ. of California - Riverside,2.6,5
10,Univ. of California - Santa Barbara,2.6,2
12,University of Massachusetts Amherst,2.5,4
13,University of Michigan,2.4,4
13,University of Washington,2.4,4
15,Harvard University,2.3,1
15,University of Pennsylvania,2.3,4
17,Boston University,2.2,4
17,Columbia University,2.2,2
17,Pennsylvania State University,2.2,5
20,Simon Fraser University,2.1,4
21,Brandeis University,2.0,2
21,Carnegie Mellon University,2.0,4
23,Stanford University,1.9,2
24,Georgia Institute of Technology,1.8,3
24,New York University,1.8,2
24,University at Buffalo,1.8,3
24,University of British Columbia,1.8,1
24,University of Southern California,1.8,2
29,Brown University,1.7,4
29,Illinois Institute of Technology,1.7,1
29,Ohio State University,1.7,2
29,University of Illinois at Chicago,1.7,1
29,University of Texas at Arlington,1.7,1
29,Worcester Polytechnic Institute,1.7,2
