rank,Uni,count,n_faculty
1,University of Chicago,2.2,2
2,Massachusetts Institute of Technology,2.0,4
3,University of Massachusetts Amherst,1.7,2
3,University of Toronto,1.7,2
5,Carnegie Mellon University,1.5,2
5,New York University,1.5,2
5,Stanford University,1.5,2
8,University of Washington,1.4,2
9,Duke University,1.3,1
9,Univ. of California - Berkeley,1.3,2
9,University of Maryland - College Park,1.3,1
9,University of Michigan,1.3,1
13,Columbia University,1.2,1
13,Cornell University,1.2,1
13,Georgia Institute of Technology,1.2,1
13,Ohio State University,1.2,1
13,Rensselaer Polytechnic Institute,1.2,1
13,Texas A&M University,1.2,1
13,Univ. of California - Irvine,1.2,1
13,Univ. of California - Los Angeles,1.2,1
13,Univ. of California - Riverside,1.2,1
13,University of North Carolina,1.2,1
13,University of Wisconsin - Madison,1.2,2
13,Virginia Tech,1.2,1
25,Princeton University,1.1,1
25,University at Buffalo,1.1,1
25,University of Waterloo,1.1,1
