rank,Uni,count,n_faculty
1,Cornell University,3.4,6
2,Stanford University,2.7,4
3,Carnegie Mellon University,2.5,5
4,University of Waterloo,2.3,3
5,Univ. of Illinois at Urbana-Champaign,2.1,3
6,Emory University,2.0,1
6,University of Michigan,2.0,4
8,University of Illinois at Chicago,1.8,3
8,University of Maryland - College Park,1.8,2
10,New York University,1.7,1
10,Northwestern University,1.7,4
10,Rensselaer Polytechnic Institute,1.7,2
10,Univ. of California - Los Angeles,1.7,2
14,Brigham Young University,1.5,1
14,Brown University,1.5,2
14,Columbia University,1.5,1
14,Georgia Institute of Technology,1.5,2
14,Univ. of California - Riverside,1.5,1
14,University of British Columbia,1.5,2
14,University of Delaware,1.5,1
14,University of Notre Dame,1.5,1
14,University of Virginia,1.5,2
23,Simon Fraser University,1.4,2
24,Duke University,1.3,1
24,Indiana University,1.3,1
24,Lehigh University,1.3,1
24,Pennsylvania State University,1.3,1
24,Univ. of California - Irvine,1.3,1
24,University of Chicago,1.3,2
24,University of Colorado Boulder,1.3,1
24,University of Houston,1.3,1
24,University of Iowa,1.3,1
24,University of North Carolina,1.3,1
24,University of Southern California,1.3,1
24,University of Texas at Austin,1.3,1
24,Yale University,1.3,1
