rank,Uni,count,n_faculty
1,University of North Carolina,2.0,1
1,University of Pennsylvania,2.0,2
3,University of Colorado Boulder,1.8,1
3,Washington University in St. Louis,1.8,1
5,Duke University,1.7,1
5,University of Texas at Dallas,1.7,1
5,Wayne State University,1.7,1
8,Carnegie Mellon University,1.6,2
9,Boston University,1.5,2
9,Syracuse University,1.5,1
9,Texas State University,1.5,1
9,University of Maryland - College Park,1.5,1
9,University of Waterloo,1.5,1
14,University at Buffalo,1.4,2
15,Columbia University,1.3,1
15,Oregon State University,1.3,2
15,Rochester Institute of Technology,1.3,1
15,Univ. of California - Berkeley,1.3,1
15,Univ. of California - Irvine,1.3,2
15,Univ. of California - Merced,1.3,1
15,University of Central Florida,1.3,1
15,University of Connecticut,1.3,1
15,University of Pittsburgh,1.3,1
15,Vanderbilt University,1.3,1
25,George Washington University,1.2,1
25,Michigan State University,1.2,1
25,Northeastern University,1.2,1
25,Purdue University,1.2,1
25,Simon Fraser University,1.2,1
25,Univ. of Illinois at Urbana-Champaign,1.2,1
25,University of Minnesota,1.2,1
25,University of Southern California,1.2,1
25,University of Texas at Austin,1.2,1
25,Worcester Polytechnic Institute,1.2,1
