rank,Uni,count,n_faculty
1,Cornell University,5.2,7
2,Harvard University,3.0,4
3,Columbia University,2.8,2
4,University of Pennsylvania,2.6,2
5,Carnegie Mellon University,2.2,2
6,University of British Columbia,1.9,2
6,University of Maryland - College Park,1.9,1
6,University of Michigan,1.9,2
9,University of Alberta,1.8,2
9,University of Colorado Boulder,1.8,1
9,Yale University,1.8,1
12,Drexel University,1.7,1
12,Stanford University,1.7,2
12,University of Illinois at Chicago,1.7,1
15,McGill University,1.6,1
15,Northwestern University,1.6,1
15,University of Southern California,1.6,2
18,Duke University,1.5,1
18,George Mason University,1.5,1
18,Georgia Institute of Technology,1.5,1
18,Stony Brook University,1.5,1
18,Univ. of Illinois at Urbana-Champaign,1.5,1
18,University of Nebraska,1.5,1
18,University of Toronto,1.5,1
25,California Institute of Technology,1.3,1
25,North Carolina State University,1.3,1
25,Princeton University,1.3,1
25,Purdue University,1.3,1
25,Rutgers University,1.3,1
25,University of Texas at Austin,1.3,1
25,University of Washington,1.3,1
25,Washington University in St. Louis,1.3,1
