rank,Uni,count,n_faculty
1,Stanford University,5.4,6
2,University of Toronto,3.0,4
3,University of British Columbia,2.6,4
4,Cornell University,2.4,3
5,Massachusetts Institute of Technology,2.3,2
6,Univ. of California - Berkeley,2.1,2
6,University of Maryland - College Park,2.1,3
8,New York University,2.0,2
8,Simon Fraser University,2.0,3
8,Univ. of California - San Diego,2.0,1
8,University of Massachusetts Amherst,2.0,2
8,Yale University,2.0,2
13,Carnegie Mellon University,1.8,3
13,University of Washington,1.8,3
15,Dartmouth College,1.7,2
15,Texas A&M University,1.7,2
15,Univ. of California - Irvine,1.7,2
18,California Institute of Technology,1.6,2
19,Columbia University,1.5,1
19,Georgia Institute of Technology,1.5,2
19,Johns Hopkins University,1.5,1
19,McGill University,1.5,1
19,Univ. of California - Davis,1.5,2
19,Univ. of Illinois at Urbana-Champaign,1.5,2
19,University of Montreal,1.5,2
19,University of Southern California,1.5,1
19,University of Wisconsin - Madison,1.5,2
28,Michigan State University,1.3,1
28,Ohio State University,1.3,1
28,Oregon State University,1.3,1
28,Univ. of California - Los Angeles,1.3,2
28,Univ. of California - Riverside,1.3,1
28,Univ. of California - Santa Barbara,1.3,1
28,Univ. of Maryland - Baltimore County,1.3,1
28,University of Michigan,1.3,1
28,University of Texas at Austin,1.3,1
28,University of Utah,1.3,1
28,Washington University in St. Louis,1.3,1
