rank,Uni,count,n_faculty
1,Univ. of Illinois at Urbana-Champaign,4.3,5
2,University of Virginia,4.1,3
3,University of Waterloo,3.4,4
4,Pennsylvania State University,3.1,4
5,Rutgers University,2.6,3
6,Purdue University,2.5,4
7,Georgia Institute of Technology,2.2,4
8,Carnegie Mellon University,2.1,4
8,University of Massachusetts Amherst,2.1,2
10,Cornell University,2.0,2
11,Arizona State University,1.9,3
11,Emory University,1.9,3
11,University of Michigan,1.9,3
14,New York University,1.8,4
15,Syracuse University,1.7,3
15,University of New Hampshire,1.7,1
17,North Carolina State University,1.6,3
18,Boise State University,1.5,1
18,Stony Brook University,1.5,2
18,Univ. of California - Irvine,1.5,1
18,Univ. of California - San Diego,1.5,2
18,University of Alberta,1.5,2
18,University of Connecticut,1.5,1
18,University of Illinois at Chicago,1.5,1
18,University of Pittsburgh,1.5,2
18,University of Texas at Dallas,1.5,1
18,University of Toronto,1.5,2
28,Brown University,1.4,1
28,George Mason University,1.4,2
28,Illinois Institute of Technology,1.4,1
28,Lehigh University,1.4,2
28,Simon Fraser University,1.4,1
28,University of Georgia,1.4,1
28,University of Notre Dame,1.4,1
28,University of Oregon,1.4,1
28,University of Rochester,1.4,2
28,University of Southern California,1.4,2
